apartment_name,region_name,legal_dong,jibun,road_name,deal_type,deal_year,deal_month,deal_day,deal_amount,area,floor,longitude,latitude,coordinate_source
봉황,부산진구,,,,매매,,,,,,,129.0505107,35.17136903,apt_master_info
학정역효성해링턴플레이스,북구,,,,매매,,,,,,,128.5522897,35.95469868,apt_master_info
장기누림타운,달서구,,,,월세,,,,,,,128.5285399,35.84735131,apt_master_info
연산동두레라움,연제구,,,,월세,,,,,,,126.9193792,37.60855544,apt_master_info
투민힐스빌,미추홀구,,,,전세,,,,,,,126.6533006,37.46580826,apt_master_info
청라동양엔파트,서구,,,,매매,,,,,,,126.6222098,37.52469919,apt_master_info
인왕산아이파크,종로구,,,,매매,,,,,,,126.9574015,37.57624364,apt_master_info
가양도시개발9-2단지,강서구,,,,매매,,,,,,,126.8635155,37.55869924,apt_master_info
무등파크맨션,북구,,,,매매,,,,,,,126.9361077,35.17392139,apt_master_info
위례24단지(꿈에그린),송파구,,,,전세,,,,,,,127.1392684,37.47593108,apt_master_info
우성,연수구,,,,매매,,,,,,,126.6471397,37.42383631,apt_master_info
e편한세상동래명장1단지,동래구,,,,매매,,,,,,,129.1076079,35.20596769,apt_master_info
개금아이파크,부산진구,,,,매매,,,,,,,126.930072,37.57591318,apt_master_info
삼진목화,북구,,,,매매,,,,,,,128.5546306,35.93900903,apt_master_info
한영비치,해운대구,,,,매매,,,,,,,129.1287965,35.18667558,apt_master_info
라인2,광산구,,,,매매,,,,,,,126.7882976,35.13331971,apt_master_info
청라29블럭호반베르디움,서구,,,,월세,,,,,,,126.6387546,37.52748042,apt_master_info
현대4,연수구,,,,매매,,,,,,,126.6509158,37.42510137,apt_master_info
서울가든,구로구,,,,매매,,,,,,,126.8605014,37.50255781,apt_master_info
평리광명아파트,서구,,,,매매,,,,,,,128.553172,35.87611097,apt_master_info
원오피스텔,동래구,,,,매매,,,,,,,129.0742479,35.20731373,apt_master_info
삼부,영등포구,,,,매매,,,,,,,126.9317243,37.52470945,apt_master_info
구봉마을9단지,서구,,,,매매,,,,,,,127.3320291,36.29462677,apt_master_info
학마을1단지,양천구,,,,매매,,,,,,,126.8444556,37.50792972,apt_master_info
동원로얄듀크,사하구,,,,매매,,,,,,,128.9649087,35.07697325,apt_master_info
모라동원타운,사상구,,,,매매,,,,,,,128.9896522,35.18439366,apt_master_info
파크리오,송파구,,,,매매,,,,,,,127.1096999,37.52091655,apt_master_info
시티빌3차,서구,,,,매매,,,,,,,127.3827381,36.34384573,apt_master_info
녹번역e편한세상캐슬,은평구,,,,매매,,,,,,,126.9318112,37.59896759,apt_master_info
대우그린2,남구,,,,매매,,,,,,,129.0897463,35.15094954,apt_master_info
서한화성타운,수성구,,,,매매,,,,,,,128.6419197,35.81874953,apt_master_info
명성,은평구,,,,매매,,,,,,,126.9109828,37.61614737,apt_master_info
명지협성휴포레,강서구,,,,매매,,,,,,,129.0670846,35.19967835,apt_master_info
트리마제,성동구,,,,매매,,,,,,,127.0450332,37.53877747,apt_master_info
정광,남동구,,,,매매,,,,,,,126.7053587,37.44760562,apt_master_info
용종마을신대진,계양구,,,,매매,,,,,,,126.7413557,37.54231482,apt_master_info
고덕 아이파크,강동구,,,,월세,,,,,,,126.930072,37.57591318,apt_master_info
하이랜드,유성구,,,,매매,,,,,,,127.3476626,36.35897939,apt_master_info
서초힐스,서초구,,,,월세,,,,,,,127.0176775,37.45743837,apt_master_info
삼성,북구,,,,매매,,,,,,,128.5478939,35.92008866,apt_master_info
루원시티SKLeaders'VIEW,서구,,,,매매,,,,,,,126.9066653,37.55615468,apt_master_info
신창부영,광산구,,,,매매,,,,,,,126.8406341,35.19187389,apt_master_info
구봉마을주공8-1,서구,,,,매매,,,,,,,127.3316291,36.2976179,apt_master_info
스카이시티자이,중구,,,,매매,,,,,,,126.5588753,37.49119145,apt_master_info
메가센텀한화꿈에그린,해운대구,,,,매매,,,,,,,129.1219734,35.19774189,apt_master_info
성서주공2,달서구,,,,매매,,,,,,,128.4984517,35.85447331,apt_master_info
진천역AK그랑폴리스,달서구,,,,전세,,,,,,,128.5183712,35.81492714,apt_master_info
삼보해피하임1단지(불로지구34BL1L),서구,,,,매매,,,,,,,127.0219162,37.65330641,apt_master_info
반포자이,서초구,,,,매매,,,,,,,127.0149667,37.50784687,apt_master_info
국제산장,관악구,,,,매매,,,,,,,126.9277698,37.460771,apt_master_info
더샵달서센트럴,달서구,,,,전세,,,,,,,127.0822667,37.67183957,apt_master_info
용운주공2단지,동구,,,,매매,,,,,,,127.4542505,36.32967656,apt_master_info
e편한세상서울대입구1단지,관악구,,,,매매,,,,,,,127.0272608,37.64978687,apt_master_info
은마,북구,,,,매매,,,,,,,128.5429558,35.92473623,apt_master_info
당리동1차동원베네스트,사하구,,,,매매,,,,,,,128.98436,35.11037583,apt_master_info
장검한라아트빌,울주군,,,,매매,,,,,,,129.2540666,35.55323192,apt_master_info
주공그린빌8,북구,,,,매매,,,,,,,128.6023939,35.91784923,apt_master_info
어울림,남구,,,,매매,,,,,,,129.3246908,35.53176643,apt_master_info
상계주공2(저층),노원구,,,,매매,,,,,,,127.069254,37.58360107,apt_master_info
위너스빌2,서구,,,,전세,,,,,,,127.3770895,36.34730585,apt_master_info
삼성,중구,,,,매매,,,,,,,127.0177,37.55843416,apt_master_info
성서보성화성타운,달서구,,,,매매,,,,,,,128.5035153,35.85674354,apt_master_info
헤리츠리더스하단,사하구,,,,매매,,,,,,,128.9685808,35.10523967,apt_master_info
안락뜨란채2단지,동래구,,,,매매,,,,,,,129.109603,35.19302481,apt_master_info
포레시안,남동구,,,,매매,,,,,,,127.4515075,36.63406697,apt_master_info
삼부덕암마을,대덕구,,,,매매,,,,,,,127.4253816,36.4415915,apt_master_info
강북태왕아너스더퍼스트,북구,,,,매매,,,,,,,128.552148,35.94357604,apt_master_info
벽산화이트타워,남구,,,,매매,,,,,,,129.1158282,35.11058149,apt_master_info
두산위브,동구,,,,매매,,,,,,,126.9239678,35.15949054,apt_master_info
성산시영(선경),마포구,,,,매매,,,,,,,126.901691,37.56936356,apt_master_info
삼성,남구,,,,매매,,,,,,,129.0690954,35.13967899,apt_master_info
네오스포,부산진구,,,,매매,,,,,,,129.0540278,35.15357214,apt_master_info
새운임대,중구,,,,매매,,,,,,,129.3011347,35.55330412,apt_master_info
현대1,연수구,,,,매매,,,,,,,126.6431179,37.42815877,apt_master_info
이편한세상강동에코포레,강동구,,,,매매,,,,,,,126.9143136,37.59482623,apt_master_info
성당래미안e-편한세상2단지,달서구,,,,매매,,,,,,,127.0291351,37.50673779,apt_master_info
경동태원하이빌,울주군,,,,매매,,,,,,,129.2269538,35.56071068,apt_master_info
신천주공2,동구,,,,매매,,,,,,,128.6137902,35.87243834,apt_master_info
샛별,서구,,,,매매,,,,,,,127.3755025,36.3604468,apt_master_info
사하역비스타동원,사하구,,,,매매,,,,,,,126.8639619,37.5447871,apt_master_info
금남맨션,동구,,,,매매,,,,,,,126.9169637,35.14977842,apt_master_info
해운대 센트럴파크,해운대구,,,,매매,,,,,,,129.1704348,35.17562115,apt_master_info
개금주공3단지,부산진구,,,,매매,,,,,,,129.0329174,35.16065095,apt_master_info
공작한양,북구,,,,매매,,,,,,,128.5538806,35.9356692,apt_master_info
하우스토리만수,남동구,,,,매매,,,,,,,126.6416488,37.5345927,apt_master_info
죽동금성백조예미지,유성구,,,,매매,,,,,,,127.3358686,36.36850256,apt_master_info
장미(시영6),노원구,,,,매매,,,,,,,127.0677791,37.6338456,apt_master_info
그랜드파크,남구,,,,매매,,,,,,,129.2952001,35.53110872,apt_master_info
진로,동구,,,,매매,,,,,,,126.6492724,37.46976713,apt_master_info
성당코오롱하늘채,달서구,,,,전세,,,,,,,128.5430673,35.84426529,apt_master_info
우미린2차,광산구,,,,매매,,,,,,,126.8224662,35.20116697,apt_master_info
아주,부평구,,,,매매,,,,,,,126.7237169,37.50983329,apt_master_info
형진,중랑구,,,,매매,,,,,,,127.075004,37.58643489,apt_master_info
현대패밀리동부,동구,,,,매매,,,,,,,129.4318114,35.54352091,apt_master_info
상인현대동방타운,달서구,,,,전세,,,,,,,128.5404978,35.81724402,apt_master_info
은평뉴타운 제각말 푸르지오(5-4단지),은평구,,,,월세,,,,,,,127.0267811,37.56458384,apt_master_info
코오롱하늘채,달서구,,,,매매,,,,,,,128.5348681,35.84287896,apt_master_info
동원역삼정그린코아,북구,,,,매매,,,,,,,129.0139175,35.25840586,apt_master_info
e편한세상화명힐스,북구,,,,매매,,,,,,,127.0272608,37.64978687,apt_master_info
에이엠시티센트럴파크,광산구,,,,매매,,,,,,,126.8468829,35.221567,apt_master_info
더샵명지퍼스트월드2단지,강서구,,,,매매,,,,,,,127.0660777,37.59216181,apt_master_info
포르투나,중랑구,,,,매매,,,,,,,129.0843664,35.22084632,apt_master_info
연산더샵,연제구,,,,월세,,,,,,,129.0845032,35.1734591,apt_master_info
루원e-편한세상하늘채아파트,서구,,,,매매,,,,,,,126.9324853,37.49753123,apt_master_info
상개목화,남구,,,,매매,,,,,,,129.3107784,35.50774242,apt_master_info
아이홈대연,남구,,,,매매,,,,,,,129.0861821,35.1345534,apt_master_info
한양(185-17),부평구,,,,매매,,,,,,,126.7036775,37.5018939,apt_master_info
용산2서한화성,달서구,,,,전세,,,,,,,128.5281754,35.85967943,apt_master_info
한신,동래구,,,,매매,,,,,,,129.097641,35.19374663,apt_master_info
경인,북구,,,,매매,,,,,,,129.0073766,35.21214172,apt_master_info
윤성리버티,금정구,,,,매매,,,,,,,129.0847156,35.22354328,apt_master_info
벽산블루밍장전디자인시티1단지,금정구,,,,매매,,,,,,,127.0268496,37.55251966,apt_master_info
동아불암,노원구,,,,매매,,,,,,,127.0797735,37.66710758,apt_master_info
현대비젼21,강남구,,,,매매,,,,,,,127.0515536,37.48733944,apt_master_info
리치카운티,중랑구,,,,매매,,,,,,,127.0848314,37.58889943,apt_master_info
영등포푸르지오,영등포구,,,,월세,,,,,,,126.9034218,37.5114642,apt_master_info
대주,서구,,,,매매,,,,,,,126.8437513,35.15242146,apt_master_info
한신2차,노원구,,,,매매,,,,,,,127.0680961,37.66471779,apt_master_info
씨티극동1,송파구,,,,매매,,,,,,,127.1180881,37.53955709,apt_master_info
무등산골드클래스2차,동구,,,,매매,,,,,,,126.9312928,35.1240534,apt_master_info
동방낙원,달서구,,,,월세,,,,,,,128.5396152,35.81308083,apt_master_info
동아.청구아파트,북구,,,,매매,,,,,,,129.3671887,35.59023689,apt_master_info
한양(182),부평구,,,,전세,,,,,,,126.7012582,37.50337745,apt_master_info
가야위드안,관악구,,,,매매,,,,,,,126.9301062,37.48701056,apt_master_info
삼익,중구,,,,매매,,,,,,,126.6325602,37.46456213,apt_master_info
칠곡관음타운,북구,,,,매매,,,,,,,128.5425877,35.93120058,apt_master_info
미성,노원구,,,,매매,,,,,,,127.06799,37.62123242,apt_master_info
크로바,서구,,,,전세,,,,,,,127.3927419,36.35242252,apt_master_info
e편한세상상도노빌리티,동작구,,,,매매,,,,,,,126.9477814,37.50537251,apt_master_info
강동리엔파크14단지,강동구,,,,전세,,,,,,,127.1810198,37.55105033,apt_master_info
글로벌캠퍼스푸르지오,연수구,,,,매매,,,,,,,126.6538552,37.37673906,apt_master_info
남화,서구,,,,매매,,,,,,,126.8834016,35.1480295,apt_master_info
래미안원베일리,서초구,,,,매매,,,,,,,126.998105,37.50687371,apt_master_info
희망교대성유니드,남구,,,,매매,,,,,,,128.6016776,35.84865449,apt_master_info
수완지구호반베르디움1차,광산구,,,,매매,,,,,,,126.8214741,35.18465898,apt_master_info
첨단두산1차,광산구,,,,매매,,,,,,,126.8367377,35.21504265,apt_master_info
고덕리엔파크3단지,강동구,,,,월세,,,,,,,127.1751875,37.55235675,apt_master_info
건영,연수구,,,,매매,,,,,,,126.6676936,37.40868259,apt_master_info
청계천두산위브더제니스,중구,,,,매매,,,,,,,127.0142968,37.5742871,apt_master_info
아크로타워스퀘어,영등포구,,,,매매,,,,,,,126.9071302,37.52349362,apt_master_info
남구주월골드클래스어반시티,남구,,,,매매,,,,,,,127.0119468,37.64720897,apt_master_info
천왕이펜하우스3단지,구로구,,,,전세,,,,,,,126.8400274,37.48259148,apt_master_info
마곡엠벨리(15단지),강서구,,,,매매,,,,,,,126.8280861,37.5571279,apt_master_info
동아불암,노원구,,,,매매,,,,,,,127.0797735,37.66710758,apt_master_info
솔빛마을주공,동구,,,,매매,,,,,,,126.6370361,37.47855663,apt_master_info
더샵그린워크1차,연수구,,,,매매,,,,,,,126.6414952,37.39894033,apt_master_info
신정현대홈타운1,남구,,,,매매,,,,,,,127.0216345,37.56001954,apt_master_info
관악드림(동아),관악구,,,,매매,,,,,,,126.9621074,37.57139769,apt_master_info
고덕아르테온,강동구,,,,매매,,,,,,,127.1686407,37.55530931,apt_master_info
사하코오롱하늘채,사하구,,,,매매,,,,,,,128.9676399,35.09306625,apt_master_info
제일풍경채 프라임,달성군,,,,매매,,,,,,,126.968397,37.52110023,apt_master_info
이편한세상2차,수영구,,,,매매,,,,,,,129.1159457,35.1826005,apt_master_info
삼성래미안,동작구,,,,매매,,,,,,,126.9704911,37.48908047,apt_master_info
세영아파트,은평구,,,,매매,,,,,,,126.9059265,37.61801776,apt_master_info
퀸스타운(길훈),서구,,,,매매,,,,,,,126.6869298,37.61408938,apt_master_info
길음뉴타운4단지(e편한세상),성북구,,,,매매,,,,,,,127.0197759,37.61227745,apt_master_info
오토밸리로효성해링턴플레이스아파트,북구,,,,월세,,,,,,,127.0776138,37.58667434,apt_master_info
진천역라온프라이빗센텀,달서구,,,,전세,,,,,,,128.5254431,35.81530546,apt_master_info
호반,북구,,,,매매,,,,,,,126.894276,35.19051177,apt_master_info
더샵센텀파크1차,해운대구,,,,매매,,,,,,,126.930072,37.57591318,apt_master_info
광주용산지구2BL계룡리슈빌더포레스트아파트,동구,,,,매매,,,,,,,126.8927324,37.46699735,apt_master_info
대구월배2차아이파크,달서구,,,,전세,,,,,,,126.930072,37.57591318,apt_master_info
옥포제림뉴타운,달성군,,,,매매,,,,,,,128.4426455,35.78970539,apt_master_info
삼익비치,수영구,,,,전세,,,,,,,129.1157241,35.14278317,apt_master_info
한신,사상구,,,,매매,,,,,,,128.9806059,35.16785976,apt_master_info
신안실크밸리,광산구,,,,매매,,,,,,,126.8175299,35.20023618,apt_master_info
부곡늘푸른아파트,금정구,,,,매매,,,,,,,129.0973854,35.2224254,apt_master_info
화정동고운하이플러스,서구,,,,매매,,,,,,,126.877468,35.14927305,apt_master_info
협성·DS엘리시안,강서구,,,,매매,,,,,,,129.0670846,35.19967835,apt_master_info
새천곡한신휴플러스1단지,북구,,,,월세,,,,,,,126.986984,37.53984355,apt_master_info
베르디움더퍼스트,연수구,,,,매매,,,,,,,127.1397323,37.50535174,apt_master_info
호반써밋그랜드파크3BL,유성구,,,,월세,,,,,,,127.0925332,37.55485626,apt_master_info
래미안포레카운티,성북구,,,,매매,,,,,,,127.0534287,37.61789173,apt_master_info
굴화주공1,남구,,,,월세,,,,,,,129.2631998,35.5541948,apt_master_info
대구테크노폴리스중흥에스-클래스포디움,달성군,,,,매매,,,,,,,128.4672168,35.6993635,apt_master_info
협성휴포레강북,북구,,,,매매,,,,,,,128.5523449,35.92316048,apt_master_info
홈유레카,미추홀구,,,,매매,,,,,,,126.6762768,37.45935187,apt_master_info
대구월배2차아이파크,달서구,,,,매매,,,,,,,126.930072,37.57591318,apt_master_info
월성삼정그린코아에듀파크,달서구,,,,전세,,,,,,,127.0106815,37.57932188,apt_master_info
삼원맨션,북구,,,,매매,,,,,,,126.9011034,35.18082497,apt_master_info
그랜드센트럴,동구,,,,매매,,,,,,,126.9153565,35.15706786,apt_master_info
금정힐스테이트,금정구,,,,매매,,,,,,,129.0815135,35.23889138,apt_master_info
길음뉴타운2단지푸르지오,성북구,,,,매매,,,,,,,127.0267811,37.56458384,apt_master_info
신도림태영타운,구로구,,,,전세,,,,,,,126.888845,37.50669648,apt_master_info
마포프레스티지자이,마포구,,,,매매,,,,,,,126.9478089,37.55330499,apt_master_info
학여울청구,노원구,,,,매매,,,,,,,127.0612267,37.63620643,apt_master_info
용산청구타운,달서구,,,,매매,,,,,,,128.5280461,35.85818277,apt_master_info
남도,중구,,,,매매,,,,,,,129.3222203,35.56139653,apt_master_info
당산대우,영등포구,,,,매매,,,,,,,127.0199296,37.5461925,apt_master_info
위드힐,동구,,,,매매,,,,,,,127.4428763,36.31551939,apt_master_info
유니버시아드힐스테이트2단지,서구,,,,매매,,,,,,,127.0523205,37.54089352,apt_master_info
당산현대5차,영등포구,,,,매매,,,,,,,127.0216345,37.56001954,apt_master_info
신도림로제리움,구로구,,,,매매,,,,,,,126.8914545,37.50341682,apt_master_info
반도보라,사상구,,,,매매,,,,,,,126.9000242,37.53371347,apt_master_info
은세계,수성구,,,,매매,,,,,,,128.6944931,35.84369416,apt_master_info
후암미주,용산구,,,,매매,,,,,,,126.9756976,37.55178291,apt_master_info
샛별,서구,,,,매매,,,,,,,127.3755025,36.3604468,apt_master_info
금정산롯데인벤스84,금정구,,,,매매,,,,,,,129.0852305,35.27729052,apt_master_info
무거위브자이,남구,,,,매매,,,,,,,129.266259,35.55330779,apt_master_info
삼성한국형,달서구,,,,매매,,,,,,,128.480192,35.85131873,apt_master_info
진천역계룡리슈빌,달서구,,,,매매,,,,,,,126.8927324,37.46699735,apt_master_info
금호이수마운트밸리,부평구,,,,매매,,,,,,,126.7047179,37.5031008,apt_master_info
동원(82-116),부평구,,,,매매,,,,,,,126.6977894,37.50664484,apt_master_info
회기역하트리움역세권청년주택,동대문구,,,,전세,,,,,,,127.0852776,37.59269159,apt_master_info
호반2차,광산구,,,,매매,,,,,,,126.794487,35.12888768,apt_master_info
금호2,서구,,,,매매,,,,,,,126.8702927,35.13932947,apt_master_info
센트럴파크,용산구,,,,매매,,,,,,,126.8449555,37.5298457,apt_master_info
죽곡하우젠트아너스빌,달성군,,,,매매,,,,,,,128.4650845,35.8612425,apt_master_info
신다대,사하구,,,,매매,,,,,,,128.9780019,35.06744602,apt_master_info
주공3,북구,,,,매매,,,,,,,126.9383249,35.16653974,apt_master_info
한울,동구,,,,매매,,,,,,,127.4351931,36.35137661,apt_master_info
센트럴파크1단지,중구,,,,전세,,,,,,,127.4065939,36.31631867,apt_master_info
청암2단지,노원구,,,,매매,,,,,,,127.0788018,37.66335282,apt_master_info
현대아이파크,서구,,,,매매,,,,,,,127.3458872,36.32221835,apt_master_info
힐스테이트녹번,은평구,,,,월세,,,,,,,126.9369313,37.60130743,apt_master_info
영화,구로구,,,,전세,,,,,,,126.8599658,37.49612166,apt_master_info
경동태원하이빌,울주군,,,,매매,,,,,,,129.2269538,35.56071068,apt_master_info
루원시티프라디움,서구,,,,매매,,,,,,,126.6661906,37.52666416,apt_master_info
신내,중랑구,,,,매매,,,,,,,127.0847052,37.61614098,apt_master_info
대명헤리티지,남구,,,,매매,,,,,,,127.0813083,37.62021652,apt_master_info
주공2단지(은뜰아파트),서구,,,,월세,,,,,,,127.3706158,36.36347763,apt_master_info
하늘공원(101동),노원구,,,,매매,,,,,,,127.0803175,37.62526453,apt_master_info
푸른숲,강서구,,,,전세,,,,,,,126.853428,37.53626894,apt_master_info
청구장미마을,북구,,,,매매,,,,,,,128.5458893,35.90107548,apt_master_info
강남 더샵 포레스트,강남구,,,,매매,,,,,,,127.0948785,37.48130347,apt_master_info
광주첨단2지구사랑으로부영,북구,,,,월세,,,,,,,126.8650934,35.21265139,apt_master_info
래미안로이파크,동작구,,,,매매,,,,,,,126.930072,37.57591318,apt_master_info
우방죽전타운,달서구,,,,월세,,,,,,,128.5313843,35.85063645,apt_master_info
더샵그린워크1차,연수구,,,,매매,,,,,,,126.6414952,37.39894033,apt_master_info
금강부광,금정구,,,,매매,,,,,,,129.0836964,35.24561596,apt_master_info
중앙,서구,,,,매매,,,,,,,126.6740282,37.55152789,apt_master_info
송도파크레인동일하이빌,연수구,,,,매매,,,,,,,127.017376,37.56395189,apt_master_info
고덕아르테온,강동구,,,,매매,,,,,,,127.1686407,37.55530931,apt_master_info
상인e-편한세상2단지,달서구,,,,전세,,,,,,,128.5347509,35.82046274,apt_master_info
대안IPARK,울주군,,,,매매,,,,,,,129.2854668,35.41240686,apt_master_info
연산포레서희스타힐스,연제구,,,,월세,,,,,,,127.07029,37.56897463,apt_master_info
서울숲푸르지오,성동구,,,,매매,,,,,,,127.0222403,37.54500671,apt_master_info
동방낙원,달서구,,,,전세,,,,,,,128.5396152,35.81308083,apt_master_info
범태,중구,,,,매매,,,,,,,129.3129653,35.56116654,apt_master_info
용종마을신대진,계양구,,,,매매,,,,,,,126.7413557,37.54231482,apt_master_info
동덕현대맨션,중구,,,,매매,,,,,,,129.3022494,35.55728484,apt_master_info
효문코오롱하늘채,북구,,,,매매,,,,,,,129.3758751,35.56087031,apt_master_info
송파파인타운6단지,송파구,,,,전세,,,,,,,127.1319354,37.48031172,apt_master_info
호반베르디움앤영무예다음,서구,,,,매매,,,,,,,127.0524058,37.5103128,apt_master_info
유니버시아드힐스테이트1단지,서구,,,,매매,,,,,,,127.0523205,37.54089352,apt_master_info
여의도씨티아이,영등포구,,,,매매,,,,,,,126.9245006,37.51470726,apt_master_info
삼보1,계양구,,,,매매,,,,,,,126.7295435,37.54095099,apt_master_info
부산구평동한신휴플러스,사하구,,,,매매,,,,,,,128.9851844,35.08671682,apt_master_info
송도에듀포레푸르지오,연수구,,,,매매,,,,,,,126.8700811,37.5549634,apt_master_info
논현센트럴뷰,남동구,,,,매매,,,,,,,127.0822667,37.67183957,apt_master_info
금광하늘연가,남구,,,,매매,,,,,,,126.8941222,35.1170798,apt_master_info
당하풍림아이원1차,서구,,,,매매,,,,,,,126.6779529,37.59118364,apt_master_info
경남아너스빌1차,유성구,,,,매매,,,,,,,127.3191764,36.38317717,apt_master_info
일신2차,북구,,,,매매,,,,,,,126.8807427,35.21275017,apt_master_info
중흥호반,서구,,,,매매,,,,,,,126.8742606,35.12539501,apt_master_info
현대2-2차,계양구,,,,매매,,,,,,,126.7382222,37.52904727,apt_master_info
송도글로벌파크베르디움,연수구,,,,매매,,,,,,,126.6564491,37.37547113,apt_master_info
고덕그라시움,강동구,,,,매매,,,,,,,127.1632811,37.55807276,apt_master_info
청구(천상그린타운)1차,울주군,,,,매매,,,,,,,127.0106815,37.57932188,apt_master_info
대곡역래미안,달성군,,,,매매,,,,,,,128.506935,35.81159723,apt_master_info
노원센트럴푸르지오,노원구,,,,매매,,,,,,,127.0822667,37.67183957,apt_master_info
AM-City하이클래스,동구,,,,매매,,,,,,,127.017376,37.56395189,apt_master_info
대전동일스위트리버스카이1단지,대덕구,,,,매매,,,,,,,127.4312222,36.45374403,apt_master_info
남서울건영2,금천구,,,,매매,,,,,,,126.9109156,37.44926069,apt_master_info
우방유화맨션,남구,,,,매매,,,,,,,129.3328345,35.532176,apt_master_info
정관2차동원로얄듀크,기장군,,,,매매,,,,,,,129.1752784,35.31905541,apt_master_info
은마,강남구,,,,매매,,,,,,,127.0653334,37.4974614,apt_master_info
경남,해운대구,,,,매매,,,,,,,129.1673763,35.17744865,apt_master_info
신내,중랑구,,,,매매,,,,,,,127.0847052,37.61614098,apt_master_info
엘시티,해운대구,,,,매매,,,,,,,129.168742,35.16060826,apt_master_info
용방마을,동구,,,,매매,,,,,,,127.4533665,36.32623222,apt_master_info
아차산포레안,광진구,,,,매매,,,,,,,127.4515075,36.63406697,apt_master_info
동대문더퍼스트데시앙,동대문구,,,,매매,,,,,,,127.0700412,37.5742714,apt_master_info
시영,동구,,,,매매,,,,,,,127.4209154,36.34563242,apt_master_info
LH뜨란채아파트,해운대구,,,,매매,,,,,,,129.168897,35.17454502,apt_master_info
대백2,북구,,,,매매,,,,,,,128.5399493,35.93139488,apt_master_info
당산현대5차,영등포구,,,,매매,,,,,,,127.0216345,37.56001954,apt_master_info
센텀수영강푸르지오,연제구,,,,매매,,,,,,,129.1117976,35.18346043,apt_master_info
한양5,도봉구,,,,매매,,,,,,,127.0321183,37.65586182,apt_master_info
이편한세상보문,성북구,,,,매매,,,,,,,127.0174796,37.58367374,apt_master_info
광명,서구,,,,매매,,,,,,,126.6707668,37.54274971,apt_master_info
베르디움더퍼스트,연수구,,,,월세,,,,,,,127.1397323,37.50535174,apt_master_info
신명스카이뷰3차,서구,,,,매매,,,,,,,126.6724514,37.56337809,apt_master_info
현대2차,영등포구,,,,매매,,,,,,,127.0504596,37.67240688,apt_master_info
월성주공1(고층),달서구,,,,월세,,,,,,,126.989303,37.54256684,apt_master_info
광명아파트,남동구,,,,매매,,,,,,,126.7372471,37.44225329,apt_master_info
명지2차금강펜테리움센트럴파크,강서구,,,,매매,,,,,,,128.9196977,35.10377931,apt_master_info
첨단남양파크,광산구,,,,매매,,,,,,,126.8405764,35.21413715,apt_master_info
이편한세상금정산,북구,,,,매매,,,,,,,129.0381298,35.21679672,apt_master_info
성서5주공,달서구,,,,전세,,,,,,,128.520201,35.85768202,apt_master_info
각산푸르지오2단지,동구,,,,매매,,,,,,,128.7173287,35.87439631,apt_master_info
진천역AK그랑폴리스,달서구,,,,전세,,,,,,,128.5183712,35.81492714,apt_master_info
선경3,금정구,,,,매매,,,,,,,129.0846935,35.26237964,apt_master_info
동보,계양구,,,,매매,,,,,,,126.7280823,37.52620673,apt_master_info
무거한라4차,남구,,,,매매,,,,,,,129.2561199,35.55381085,apt_master_info
염창2차보람,강서구,,,,매매,,,,,,,126.8668385,37.55257898,apt_master_info
북한산현대힐스테이트3차아파트,은평구,,,,매매,,,,,,,126.9351169,37.61824569,apt_master_info
대림쌍용강변타운,북구,,,,매매,,,,,,,129.0080332,35.22666765,apt_master_info
화곡푸르지오,강서구,,,,매매,,,,,,,126.8314773,37.54461398,apt_master_info
리베라스위트빌Ⅱ,서구,,,,월세,,,,,,,127.3820088,36.34408018,apt_master_info
명지오션시티한신휴플러스,강서구,,,,매매,,,,,,,128.9018171,35.08072246,apt_master_info
"부평1,2차금호타운",부평구,,,,매매,,,,,,,127.0503523,37.54189817
성인,달서구,,,,전세,,,,,,,128.5574126,35.83952422,apt_master_info
금호2지구도시공사,서구,,,,매매,,,,,,,126.8604263,35.13480734,apt_master_info
세븐하이츠,달서구,,,,매매,,,,,,,128.5171598,35.85347199,apt_master_info
마고정3단지센트레빌(301~309동)BL2-11,은평구,,,,매매,,,,,,,126.9156779,37.55775571,apt_master_info
일신,서구,,,,매매,,,,,,,126.868571,35.14798491,apt_master_info
벽산,노원구,,,,매매,,,,,,,127.0729173,37.66151895,apt_master_info
향촌,서구,,,,매매,,,,,,,127.3754708,36.35382194,apt_master_info
길음뉴타운8단지(래미안),성북구,,,,매매,,,,,,,127.0206778,37.60666257,apt_master_info
화성파크리젠시,수성구,,,,매매,,,,,,,128.6257642,35.86070166,apt_master_info
한신엠비씨,강남구,,,,매매,,,,,,,127.0405553,37.48718407,apt_master_info
목련타운,강남구,,,,매매,,,,,,,127.0856715,37.48472052,apt_master_info
대림두레,유성구,,,,매매,,,,,,,127.3518145,36.38664404,apt_master_info
트레비앙,동래구,,,,매매,,,,,,,129.078822,35.21603156,apt_master_info
뉴서울2,계양구,,,,매매,,,,,,,126.7333304,37.53484167,apt_master_info
죽곡푸르지오1단지,달성군,,,,매매,,,,,,,128.4683379,35.85637486,apt_master_info
뉴서울3차,계양구,,,,매매,,,,,,,126.9070811,37.55591967,apt_master_info
상계주공16(고층),노원구,,,,매매,,,,,,,127.0522036,37.66902309,apt_master_info
프라자,강동구,,,,매매,,,,,,,127.1482725,37.53537249,apt_master_info
괘법한신2,사상구,,,,매매,,,,,,,128.9791018,35.1683928,apt_master_info
